000001,5,-0.04462956499304145,0.0,-1.110223e-16,2.220446e-16
000002,5,0.175717659987691,-0.01401751,-0.02820321,1.198998
000003,5,0.17571650912594816,-0.02787365,-0.0560812,2.384181
000004,5,0.17571589237797366,-0.0418032,-0.08410629,3.575628
000005,5,0.17571528579894108,-0.05573543,-0.1121362,4.767291
000006,5,0.1757147214601532,-0.06970674,-0.1402442,5.962283
000007,5,0.17571409918827124,-0.08362554,-0.1682458,7.152769
000008,5,0.17571350577095124,-0.09756958,-0.1962977,8.3454
000009,5,0.17571290133815637,-0.1114989,-0.2243193,9.536762
000010,5,0.17571231506503007,-0.1254307,-0.2523452,10.72832
000011,5,0.17571172351745382,-0.1393621,-0.2803697,11.91983
000012,5,0.17571113887279227,-0.1533004,-0.3084073,13.11191
000013,5,0.17549608782913467,-0.1671408,-0.3362948,14.30348
000014,5,0.17700956256911604,-0.181814,-0.3654237,15.49659
000015,5,0.17551531947777063,-0.1950729,-0.3924445,16.68758
000016,5,0.171301644106665,-0.2081761,-0.4191514,17.88104
000017,5,0.16693257557173544,-0.2220687,-0.4450814,19.07663
000018,5,0.1743062088618873,-0.2372951,-0.4715143,20.27019
000019,5,0.1820147452523188,-0.2531559,-0.4977817,21.46468
000020,5,0.17592500313775197,-0.2707637,-0.5247441,22.65883
000021,5,0.1739604108512804,-0.2887908,-0.5527301,23.85296
000022,5,0.17807708799329264,-0.3071147,-0.5812326,25.04684
000023,5,0.17478758118724413,-0.3273512,-0.6069839,26.2431
000024,5,0.16045936116236484,-0.3472488,-0.6329432,27.44168
000025,5,0.1590409156415467,-0.3677985,-0.6565642,28.63712
000026,5,0.16677623220314503,-0.3892136,-0.6824261,29.8283
000027,5,0.17052373621646627,-0.4112762,-0.7087202,31.02794
000028,5,0.17001740919705124,-0.4357161,-0.7356474,32.23193
000029,5,0.16684172756433105,-0.4596533,-0.7632533,33.42024
000030,5,0.165276107021664,-0.4846981,-0.7915945,34.6148
000031,5,0.16472725538643512,-0.509819,-0.8182722,35.81256
000032,5,0.16452349092082358,-0.5367057,-0.8457827,37.00928
000033,5,0.16218538196446977,-0.5627412,-0.8734675,38.2069
000034,5,0.15667281932511634,-0.5904619,-0.9001114,39.40549
000035,5,0.15230933710255604,-0.6181703,-0.9268582,40.60244
000036,5,0.15422405310795573,-0.6466319,-0.9531287,41.79871
000037,5,0.15465322282032826,-0.675668,-0.9776312,42.99592
000038,5,0.1474636821007594,-0.708016,-1.000412,44.19563
000039,5,0.1311309034449097,-0.7358613,-1.020365,45.39563
000040,5,0.11503550214873967,-0.7617275,-1.037444,46.59612
000041,5,0.09563458257678756,-0.784447,-1.051207,47.80149
000042,5,0.0830205283351602,-0.8050204,-1.064092,49.00454
000043,5,0.08470545250338912,-0.822002,-1.07385,50.20348
000044,5,0.09154126445705073,-0.8402902,-1.085315,51.40457
000045,5,0.08909831619896087,-0.859463,-1.098286,52.60583
000046,5,0.09149447571405496,-0.8753783,-1.112635,53.81125
000047,5,0.09863721973671176,-0.892873,-1.127883,55.0152
000048,5,0.10434473180204311,-0.9118602,-1.143152,56.22027
000049,5,0.1012228817772481,-0.9332309,-1.160687,57.42777
000050,5,0.10221420769995256,-0.956215,-1.175655,58.63262
000051,5,0.10561099289597328,-0.981436,-1.190278,59.83857
000052,5,0.10789753626786218,-1.006715,-1.2056,61.04209
000053,5,0.11078533477551926,-1.031126,-1.22132,62.24563
000054,5,0.11579494377813074,-1.053863,-1.237483,63.44747
000055,5,0.1122574604828662,-1.078473,-1.251701,64.64755
000056,5,0.10350595509614018,-1.103193,-1.267101,65.8504
000057,5,0.11015248572226628,-1.129538,-1.281112,67.04761
000058,5,0.11769634044084047,-1.15768,-1.293922,68.24107
000059,5,0.11709467713621657,-1.18693,-1.309417,69.43527
000060,5,0.1158092684763345,-1.215316,-1.324678,70.62616
000061,5,0.11326318781698745,-1.243226,-1.339456,71.816
000062,5,0.10703639983205102,-1.268567,-1.355743,73.00219
000063,5,0.09896666772806133,-1.292838,-1.37147,74.18749
000064,5,0.09400313269182899,-1.310252,-1.390125,75.36554
000065,5,0.1220594561586702,-1.320138,-1.407515,76.54079
000066,5,0.13117118361652252,-1.33092,-1.427085,77.7163
000067,5,0.0716756888837211,-1.33795,-1.448797,78.8946
000068,5,0.02382587253030171,-1.340942,-1.468534,80.06843
000069,5,-0.03447727016536338,-1.34229,-1.485826,81.23454
000070,5,-0.10524365252179531,-1.335651,-1.506096,82.39913
000071,5,-0.1654030020361758,-1.323865,-1.530312,83.55801
000072,5,-0.1720615714402967,-1.309268,-1.555472,84.71745
000073,5,-0.15666597616353412,-1.292993,-1.580587,85.87696
000074,5,-0.15218807611537677,-1.273121,-1.605074,87.03114
000075,5,-0.16290180169717705,-1.247131,-1.630673,88.18383
000076,5,-0.17179081795559104,-1.216671,-1.656163,89.33336
000077,5,-0.1715227180769904,-1.182745,-1.683163,90.48344
000078,5,-0.1665599662611093,-1.144128,-1.710419,91.63655
000079,5,-0.1621121970818882,-1.10175,-1.736086,92.79129
000080,5,-0.15689793806548988,-1.056015,-1.76065,93.94713
000081,5,-0.15405070448930636,-1.006119,-1.785071,95.10262
000082,5,-0.1592189865122709,-0.953966,-1.809543,96.25538
000083,5,-0.16697496453451782,-0.8975398,-1.834871,97.41317
000084,5,-0.17311374649823946,-0.8410031,-1.861916,98.57222
000085,5,-0.1746404570551914,-0.7820453,-1.891643,99.73968
000086,5,-0.17321901223803515,-0.7233569,-1.922457,100.9141
000087,5,-0.16942103678511516,-0.6655319,-1.953029,102.0947
000088,5,-0.16636453799529988,-0.6077182,-1.983093,103.2788
000089,5,-0.16535470577432915,-0.5505715,-2.012875,104.47
000090,5,-0.16444197483906464,-0.4977483,-2.041118,105.6679
000091,5,-0.16504190936741117,-0.4483272,-2.069739,106.8672
000092,5,-0.16671556840867793,-0.4053771,-2.098282,108.0719
000093,5,-0.16722904928806454,-0.3651076,-2.127,109.2786
000094,5,-0.16469534562409577,-0.3290753,-2.156853,110.4916
000095,5,-0.1625476149864173,-0.2985283,-2.185665,111.7073
000096,5,-0.1598220705899704,-0.2726718,-2.213402,112.9237
000097,5,-0.15922339821300577,-0.2537792,-2.240145,114.1425
000098,5,-0.15992161126588328,-0.2415523,-2.267804,115.3628
000099,5,-0.16845467002877862,-0.2340717,-2.29683,116.586
000100,5,0.30961651819598635,-0.2325711,-2.327575,117.8116
000101,5,0.19186055338292318,-0.2372931,-2.358001,119.0399
000102,5,0.17625302699833595,-0.246444,-2.388148,120.2714
000103,5,0.17743126284192837,-0.2562318,-2.417424,121.5013
000104,5,0.1694020435927406,-0.2696789,-2.444635,122.7424
000105,5,0.1547841484823643,-0.2835717,-2.4715,123.9829
000106,5,0.15520504579351732,-0.2970155,-2.498919,125.2241
000107,5,0.13921541426986145,-0.3168152,-2.521615,126.4702
000108,5,0.1159166929920036,-0.336076,-2.543289,127.7202
000109,5,0.11466589390694912,-0.3532043,-2.561295,128.9699
000110,5,0.12996176391075498,-0.3704424,-2.578125,130.2201
000111,5,0.12645230718054382,-0.384545,-2.59617,131.4756
000112,5,0.11641659725277705,-0.3976226,-2.614808,132.7335
000113,5,0.1068152666485636,-0.4133731,-2.631357,133.9959
000114,5,0.09858276348624598,-0.4299121,-2.64614,135.2593
000115,5,0.10836812195169723,-0.4438867,-2.660056,136.5226
000116,5,0.1179955247683141,-0.4570556,-2.675992,137.7895
000117,5,0.11779314846703721,-0.472057,-2.693213,139.0568
000118,5,0.11468400399843588,-0.490815,-2.711316,140.3306
000119,5,0.1026544205963081,-0.5099508,-2.728134,141.606
000120,5,0.09117657935737153,-0.5316574,-2.744134,142.8802
000121,5,0.09302251869470057,-0.5501461,-2.759529,144.153
000122,5,0.1066639284901679,-0.5681071,-2.775354,145.4241
000123,5,0.11976680539222566,-0.586224,-2.79483,146.694
000124,5,0.1537716826643009,-0.6015689,-2.818864,147.9611
000125,5,0.18530228070111482,-0.6184009,-2.844547,149.227
000126,5,0.19519507929902097,-0.6344428,-2.875057,150.4924
000127,5,0.1917415846490785,-0.6492857,-2.908757,151.7562
000128,5,0.18891377646378477,-0.6669047,-2.939717,153.0248
000129,5,0.17778597161556092,-0.6841745,-2.969914,154.2883
000130,5,0.17237360615988354,-0.703475,-2.997619,155.5533
000131,5,0.17374352246686778,-0.7212308,-3.024885,156.8169
000132,5,0.17146769088638203,-0.7401339,-3.051707,158.0778
000133,5,0.16231112782059948,-0.7581397,-3.079341,159.3422
000134,5,0.15974502129558252,-0.7785169,-3.10733,160.6037
000135,5,0.16613492138559072,-0.7989665,-3.135262,161.8641
000136,5,0.17276119324070086,-0.8210143,-3.16234,163.1262
000137,5,0.17202593587813259,-0.8448485,-3.191224,164.3903
000138,5,0.17545924114424044,-0.8676072,-3.221845,165.6519
000139,5,0.18126072046868325,-0.8915914,-3.252329,166.9143
000140,5,0.17957582058043528,-0.9159259,-3.282708,168.1765
000141,5,0.1712629564238728,-0.9418036,-3.313952,169.4414
000142,5,0.16830760375898018,-0.9682551,-3.3446,170.7047
000143,5,0.1664206532998854,-0.9957698,-3.373848,171.9707
000144,5,0.16433394173925747,-1.024319,-3.402447,173.2343
000145,5,0.16773964041431424,-1.053647,-3.431925,174.4983
000146,5,0.17054697980769523,-1.083166,-3.461238,175.759
000147,5,0.167992175974569,-1.111965,-3.491932,177.0264
000148,5,0.17177060914027298,-1.14094,-3.523533,178.2891
000149,5,0.17982260158142563,-1.167498,-3.555449,179.5492
000150,5,0.17815926900882526,-1.193384,-3.587083,180.8107
000151,5,0.16415506904797394,-1.220912,-3.617217,182.0722
000152,5,0.141994690243273,-1.249819,-3.644685,183.3367
000153,5,0.14532937454729294,-1.280267,-3.669131,184.5934
000154,5,0.1584712882774984,-1.311919,-3.694209,185.8431
000155,5,0.16786069448607144,-1.342768,-3.722358,187.0923
000156,5,0.16742411043249436,-1.371475,-3.752664,188.3388
000157,5,0.1604973008140912,-1.400872,-3.781861,189.5856
000158,5,0.1519879043814845,-1.429913,-3.811043,190.8308
000159,5,0.14770223062526136,-1.45692,-3.839753,192.0697
000160,5,0.1493225983405348,-1.482347,-3.868861,193.3035
000161,5,0.1572945574853907,-1.504387,-3.897568,194.5344
000162,5,0.16491362052629477,-1.525428,-3.929306,195.761
000163,5,0.17017405601668265,-1.54334,-3.962116,196.9816
000164,5,0.16589963769659943,-1.561315,-3.994523,198.1987
000165,5,0.15316436119795016,-1.577337,-4.025379,199.4115
000166,5,0.14977716034546001,-1.593225,-4.055718,200.6192
